"project_id","num_team_year","num_commits_year","forks","watchers","hasWomenEver"
2943080,19,865,65,93,FALSE
2943236,3,20,1,0,FALSE
2943377,4,92,5,18,FALSE
2943841,3,50,3,8,FALSE
2944145,3,195,2,6,FALSE
2944489,4,69,4,2,FALSE
2944714,4,58,2,7,FALSE
2944730,3,209,1,1,FALSE
2945807,2,54,0,14,FALSE
2946126,4,69,6,40,FALSE
2946470,5,166,1,4,FALSE
2947549,33,1525,0,4,TRUE
2947550,24,956,1,3,TRUE
2947595,18,2284,18,45,TRUE
2947638,5,101,1,0,FALSE
2948703,16,408,18,15,FALSE
2949810,8,93,7,4,FALSE
2950326,17,1683,54,13,TRUE
2950800,13,1625,12,9,FALSE
2950989,22,1448,14,55,FALSE
2951736,17,865,14,2,TRUE
2951765,3,506,0,0,TRUE
2952088,4,648,1,8,FALSE
2952502,35,1810,28,70,TRUE
2952591,7,219,3,4,FALSE
2952750,16,606,16,7,FALSE
2953332,2,106,0,0,FALSE
2954035,9,1697,1,0,TRUE
2954192,4,86,0,0,FALSE
2954286,5,51,2,1,TRUE
2955189,27,580,21,76,TRUE
2955196,5,259,7,9,FALSE
2955493,4,140,4,0,FALSE
2955523,3,56,2,0,FALSE
2956283,5,272,0,0,FALSE
2956992,8,263,3,0,FALSE
2957032,138,65412,138,54,TRUE
2957045,3,16,3,0,FALSE
2957410,9,109,14,4,FALSE
2957726,5,160,5,1,FALSE
2957897,6,157,4,3,FALSE
2958147,3,62,0,1,FALSE
2958330,3,7,4,9,FALSE
2958867,4,33,6,4,FALSE
2959632,7,212,8,53,FALSE
2961151,4,40,13,30,FALSE
2961950,2,64,0,0,FALSE
2962779,3,64,4,10,FALSE
2963138,6,434,9,33,FALSE
2963430,7,134,2,7,TRUE
2964264,3,148,0,0,FALSE
2964469,25,611,21,100,FALSE
2964662,3,34,0,0,FALSE
2964767,6,101,0,0,FALSE
2965450,16,2119,15,20,FALSE
2965629,8,539,12,0,TRUE
2965732,5,133,5,0,TRUE
2966026,3,66,4,1,FALSE
2966284,4,48,3,0,FALSE
2966375,5,246,1,0,FALSE
2967390,8,108,6,17,FALSE
2967661,3,113,1,1,FALSE
2967986,4,117,2,0,FALSE
2969472,4,335,6,8,FALSE
2969737,3,17,0,0,TRUE
2969801,7,345,0,1,TRUE
2969831,8,83,2,0,FALSE
2970090,4,55,4,2,TRUE
2970222,3,52,1,2,FALSE
2970508,3,112,4,7,FALSE
2970586,17,1967,13,10,TRUE
2971337,9,2125,3,10,TRUE
2971913,5,68,11,7,TRUE
2972239,6,81,7,0,FALSE
2972400,13,1146,5,1,TRUE
2972465,5,147,3,4,FALSE
2972583,5,121,8,14,FALSE
2972802,5,68,3,2,FALSE
2973152,3,84,0,3,TRUE
2973625,21,707,23,3,FALSE
2973680,6,85,7,1,FALSE
2973715,7,46,9,0,TRUE
2973765,6,744,3,0,TRUE
2974241,141,73725,153,29,TRUE
2974463,3,334,4,7,FALSE
2974511,2,110,1,3,FALSE
2974614,5,200,1,0,FALSE
2974848,4,40,1,7,FALSE
2975002,4,305,6,1,FALSE
2975053,5,106,2,5,FALSE
2975109,4,154,0,1,FALSE
2975265,3,20,4,7,FALSE
2975428,5,116,3,2,FALSE
2975647,5,182,0,0,FALSE
2976982,4,109,0,0,FALSE
2977764,4,43,1,2,FALSE
2977825,3,43,4,1,FALSE
2977984,4,364,2,0,FALSE
2978149,3,52,1,5,FALSE
2978560,3,238,0,1,FALSE
2978581,5,61,2,2,FALSE
2978961,3,319,0,2,TRUE
2979221,6,4678,12,4,FALSE
2979836,3,340,0,2,FALSE
2980872,3,26,0,0,FALSE
2980980,2,128,1,1,FALSE
2981147,1,36,0,0,FALSE
2981211,7,334,2,1,TRUE
2981406,2,90,1,0,FALSE
2981615,25,6238,4,9,TRUE
2981807,17,906,24,87,FALSE
2981928,2,36,0,0,FALSE
2982126,6,240,5,12,FALSE
2982238,5,307,0,0,FALSE
2982700,7,115,6,4,FALSE
2982711,3,72,2,1,FALSE
2982724,6,119,9,18,FALSE
2982827,9,524,14,41,FALSE
2983139,5,93,1,0,FALSE
2983695,2,58,0,1,FALSE
2984002,5,32,2,2,FALSE
2984178,4,354,1,0,FALSE
2984631,14,1352,0,0,TRUE
2984765,6,317,2,4,FALSE
2984921,7,293,2,1,TRUE
2985232,5,149,0,0,FALSE
2985435,9,86,9,15,FALSE
2985459,6,262,145,213,FALSE
2986004,16,856,26,92,TRUE
2986158,5,84,0,0,FALSE
2986258,4,112,1,10,FALSE
2986781,26,1976,26,100,TRUE
2986925,4,33,5,3,FALSE
2986975,31,1789,39,55,FALSE
2986992,10,363,5,21,FALSE
2987121,14,502,13,24,FALSE
2987344,5,61,5,1,FALSE
2987357,3,74,2,5,FALSE
2987426,6,342,8,3,TRUE
2987485,7,79,6,10,FALSE
2987757,5,50,0,1,FALSE
2987797,7,151,14,14,FALSE
2987993,6,138,2,0,FALSE
2988080,4,412,3,10,FALSE
2988498,4,238,0,0,TRUE
2988569,12,15753,0,2,FALSE
2988812,5,699,8,0,FALSE
2989419,4,436,0,0,FALSE
2989647,13,2904,8,10,TRUE
2990011,6,40,1,1,FALSE
2990041,3,24,1,0,FALSE
2990078,4,120,3,2,FALSE
2990153,9,195,8,32,FALSE
2990274,5,1155,2,1,TRUE
2990333,4,144,0,0,TRUE
2990470,6,702,0,0,FALSE
2990806,23,11850,11,4,TRUE
2990941,33,3285,28,10,FALSE
2991500,2,56,0,2,FALSE
2991689,4,394,8,70,FALSE
2991740,8,97,8,34,FALSE
2991843,5,154,1,0,FALSE
2991916,3,36,1,1,FALSE
2992472,2,18,0,0,FALSE
2992481,3,37,1,0,FALSE
2992865,5,112,3,0,FALSE
2992928,7,496,2,8,FALSE
2993111,7,484,11,99,TRUE
2993122,5,356,4,83,FALSE
2993288,48,49179,7,7,TRUE
2993510,6,879,4,1,TRUE
2993941,6,279,9,27,FALSE
2994291,3,16,2,0,FALSE
2994469,4,1142,4,50,FALSE
2994473,4,179,1,1,FALSE
2994523,21,31714,1,1,TRUE
2994667,11,1140,6,3,TRUE
2994769,24,2771,28,77,FALSE
2995063,5,414,8,21,FALSE
2995624,9,555,8,18,FALSE
2995931,9,94,12,27,FALSE
2995984,3,16,0,0,TRUE
2996094,4,638,1,2,FALSE
2996100,3,74,3,4,FALSE
2996198,3,59,3,0,FALSE
2996330,5,270,2,8,FALSE
2996429,106,33714,100,118,TRUE
2996518,4,177,0,1,FALSE
2996797,3,170,5,36,FALSE
2997197,17,5506,21,54,TRUE
2997369,10,510,9,101,FALSE
2997393,5,102,2,7,FALSE
2997624,3,40,3,14,FALSE
2997765,13,918,5,2,FALSE
2997803,4,66,14,84,FALSE
2998307,4,18,0,0,FALSE
2998398,7,276,11,5,FALSE
2998807,3,36,1,1,FALSE
2999246,3,22,2,0,FALSE
2999458,6,334,5,2,FALSE
2999485,20,676,21,68,FALSE
3000555,3,308,13,88,FALSE
3000828,2,52,2,9,FALSE
3000858,2,34,0,0,FALSE
3000929,6,283,5,1,FALSE
3001189,3,107,1,0,FALSE
3001298,4,112,5,0,FALSE
3001601,9,88,9,26,FALSE
3002341,8,119,12,3,FALSE
3002371,2,58,1,2,FALSE
3002635,3,30,2,0,FALSE
3003486,3,80,0,1,TRUE
3005230,2,20,1,1,FALSE
3005392,3,166,0,0,FALSE
3005868,3,375,1,0,FALSE
3006461,18,1594,15,29,FALSE
3006464,3,29,2,1,FALSE
3007538,5,125,6,34,FALSE
3008734,6,43,7,16,FALSE
3008775,3,157,0,0,FALSE
3009319,4,76,4,0,FALSE
3009473,9,1189,12,37,TRUE
3009666,5,82,3,7,FALSE
3009930,3,103,3,0,FALSE
3010699,10,1512,4,3,FALSE
3011309,6,302,6,20,FALSE
3011313,3,251,0,4,FALSE
3011389,2,90,1,0,FALSE
3011543,8,144,9,5,FALSE
3011617,5,166,6,1,FALSE
3011725,4,867,2,0,FALSE
3011851,4,302,0,1,FALSE
3012011,7,1062,5,0,FALSE
3012276,2,124,4,3,TRUE
3012504,6,104,4,7,FALSE
3012603,2,168,3,6,FALSE
3012856,5,188,7,17,FALSE
3013036,8,599,6,24,FALSE
3013189,6,220,5,1,FALSE
3013492,62,4984,40,84,TRUE
3013557,5,36,6,2,FALSE
3013687,24,1326,38,63,FALSE
3014107,2,90,0,0,FALSE
3014536,8,103,3,6,FALSE
3014540,5,1426,5,0,FALSE
3014573,2,158,1,0,FALSE
3014726,5,114,2,1,FALSE
3014733,23,178,10,65,FALSE
3014962,13,508,4,23,FALSE
3015048,2,76,1,0,FALSE
3015228,4,44,2,2,TRUE
3015281,3,133,0,0,FALSE
3015426,5,2106,1,1,TRUE
3015621,4,40,3,1,FALSE
3016334,5,102,4,16,FALSE
3016364,3,92,0,1,FALSE
3016386,12,325,10,2,FALSE
3016704,6,115,4,5,FALSE
3016886,5,445,2,0,FALSE
3017034,8,806,6,4,FALSE
3017184,5,123,2,0,FALSE
3017618,5,296,3,15,FALSE
3017912,12,376,5,0,TRUE
3018861,10,194,9,18,TRUE
3019910,2,50,0,0,FALSE
3020008,16,754,14,3,FALSE
3020145,10,2300,1,1,TRUE
3020450,3,40,1,0,FALSE
3021437,3,249,3,0,FALSE
3021602,6,104,34,2,TRUE
3022456,2,30,0,0,TRUE
3022493,4,308,3,16,FALSE
3022599,5,688,11,1,FALSE
3022608,2,30,11,13,FALSE
3022960,6,103,14,48,FALSE
3023124,3,132,3,28,TRUE
3023335,7,144,4,7,FALSE
3023430,4,659,2,1,FALSE
3023634,3,66,1,0,FALSE
3024310,15,3775,22,98,FALSE
3024559,75,2477,75,100,FALSE
3024775,3,23,4,12,FALSE
3025866,6,330,9,24,FALSE
3025924,4,450,2,4,FALSE
3026333,6,134,14,63,FALSE
3026420,6,122,2,8,TRUE
3026511,4,186,0,6,FALSE
3027240,10,162,12,23,FALSE
3027411,35,13973,38,5,TRUE
3027641,5,114,1,0,FALSE
3027728,3,222,1,1,FALSE
3028020,5,490,1,1,FALSE
3028047,8,536,7,16,TRUE
3028333,6,37,8,13,FALSE
3028400,3,22,5,12,FALSE
3028449,6,95,7,24,FALSE
3028578,4,312,3,0,TRUE
3028903,5,43,10,24,FALSE
3028955,3,814,2,0,FALSE
3029023,6,148,4,2,FALSE
3029466,5,620,3,13,FALSE
3029881,5,184,5,11,FALSE
3030163,9,120,34,68,TRUE
3030217,3,37,5,3,FALSE
3031384,9,161,3,3,FALSE
3031454,6,19,4,2,FALSE
3034681,2,124,0,0,TRUE
3035902,3,18,3,2,FALSE
3036171,3,50,1,2,FALSE
3036211,2,72,0,0,FALSE
3036668,3,69,1,1,FALSE
3036859,5,67,6,8,FALSE
3037671,8,270,12,26,TRUE
3037679,6,170,4,2,FALSE
3037683,4,31,2,3,FALSE
3038031,3,21,2,9,FALSE
3039030,3,34,3,1,FALSE
3039199,7,126,7,4,FALSE
3039233,4,29,0,1,FALSE
3039553,2,46,0,1,FALSE
3040420,5,204,6,26,TRUE
3040644,4,64,2,3,FALSE
3040752,29,30900,5,7,TRUE
3041102,3,331,2,5,FALSE
3041344,4,375,1,0,FALSE
3042010,4,94,3,2,FALSE
3042645,2,74,0,0,FALSE
3042648,6,453,4,48,FALSE
3043142,3,26,9,27,FALSE
3043292,3,29,1,10,FALSE
3043617,6,1813,4,0,FALSE
3043758,5,84,3,7,FALSE
3043825,3,55,1,0,FALSE
3044255,8,228,8,2,FALSE
3044649,6,104,3,0,FALSE
3044866,3,67,2,0,FALSE
3045292,3,207,3,53,FALSE
3045531,4,115,0,15,FALSE
3045815,5,138,7,0,FALSE
3046237,3,171,3,21,FALSE
3046787,4,1068,1,1,FALSE
3046806,4,369,0,7,TRUE
3046927,3,67,0,0,FALSE
3046974,20,4639,1,0,FALSE
3047579,4,122,2,4,FALSE
3048048,6,532,0,1,FALSE
3048730,5,1735,2,7,FALSE
3048735,8,104,11,6,FALSE
3049200,16,309,38,60,FALSE
3049539,5,38,1,2,FALSE
3049624,5,104,7,31,FALSE
3049753,3,379,2,1,FALSE
3050500,8,461,20,93,FALSE
3050978,2,78,0,2,FALSE
3051204,6,62,5,0,FALSE
3051588,4,184,1,0,FALSE
3051710,3,30,4,73,FALSE
3052253,8,63,20,38,FALSE
3052438,19,8388,2,2,TRUE
3052442,3,22,29,38,FALSE
3052562,14,414,18,40,FALSE
3053207,5,218,4,1,FALSE
3053331,2,60,3,1,FALSE
3053502,4,267,2,0,FALSE
3053862,4,42,3,3,FALSE
3054713,10,368,2,4,TRUE
3055120,5,102,1,1,FALSE
3055304,4,34,4,4,FALSE
3055936,2,210,0,0,FALSE
3056288,3,125,3,11,TRUE
3056651,3,62,0,0,FALSE
3057212,6,376,8,56,FALSE
3057215,29,1380,27,84,FALSE
3057526,4,187,0,0,TRUE
3060036,2,250,2,5,FALSE
3060458,56,3287,77,5,TRUE
3061414,4,38,2,20,FALSE
3062903,3,22,4,10,TRUE
3063774,4,28,3,1,FALSE
3064378,5,335,2,22,TRUE
3064897,9,4957,20,17,FALSE
3064908,9,344,6,32,FALSE
3065288,2,132,2,25,FALSE
3065301,4,37,1,0,FALSE
3065731,4,148,3,20,FALSE
3065880,10,137,14,10,TRUE
3066288,9,573,27,77,FALSE
3066467,5,99,0,1,FALSE
3066670,11,1479,10,28,FALSE
3066773,5,68,5,25,FALSE
3067589,3,30,6,3,FALSE
3067820,8,98,9,22,TRUE
3067889,22,666,49,72,FALSE
3068185,3,138,0,2,FALSE
3068344,3,34,4,2,FALSE
3068911,5,149,2,13,FALSE
3068928,3,253,5,23,FALSE
3069134,4,582,3,5,TRUE
3069199,7,442,7,19,TRUE
3069256,5,127,5,2,FALSE
3069632,4,63,2,17,FALSE
3069809,13,241,5,4,FALSE
3069860,9,580,2,3,TRUE
3069953,5,368,4,0,FALSE
3069957,6,795,2,2,TRUE
3069962,4,95,4,0,FALSE
3070073,5,217,0,0,FALSE
3070374,17,2428,15,93,TRUE
3070793,21,553,54,80,FALSE
3070809,7,158,7,3,TRUE
3070906,4,35,3,1,FALSE
3071256,21,6398,17,2,TRUE
3071599,4,25,4,8,FALSE
3071618,3,21,3,8,FALSE
3071658,8,43,3,0,FALSE
3071934,5,73,9,4,FALSE
3072040,9,90,6,32,FALSE
3072190,2,124,0,0,TRUE
3072255,3,133,0,0,FALSE
3072301,4,286,3,16,TRUE
3072320,3,78,1,1,FALSE
3072336,3,74,2,0,FALSE
3072623,11,1136,8,6,FALSE
3073029,2,218,1,1,FALSE
3073710,2,24,1,0,FALSE
3073830,5,410,6,9,FALSE
3074110,17,1460,3,5,FALSE
3074232,5,133,3,4,FALSE
3074577,64,19607,49,135,FALSE
3074668,3,49,4,2,FALSE
3074744,7,115,3,9,FALSE
3075184,4,108,1,1,FALSE
3075306,7,255,3,3,FALSE
3075333,6,372,2,3,FALSE
3075428,6,220,1,1,FALSE
3075777,6,393,3,21,FALSE
3077008,2,1724,1,1,FALSE
3077143,5,436,0,0,TRUE
3077172,10,560,3,0,FALSE
3077272,50,29811,5,4,TRUE
3078192,3,28,0,1,FALSE
3078384,4,134,2,0,FALSE
3078423,3,339,1,1,FALSE
3078490,2,132,2,2,FALSE
3078524,3,306,2,8,FALSE
3078961,11,2109,9,2,FALSE
3079611,51,4084,47,112,TRUE
3079632,11,467,25,2,TRUE
3079699,8,89,3,2,FALSE
3079882,4,190,2,0,TRUE
3080074,2,16,1,1,FALSE
3080119,4,554,7,0,FALSE
3080132,5,175,2,0,FALSE
3080252,4,26,12,7,TRUE
3080367,7,104,20,0,FALSE
3080475,5,35,4,17,FALSE
3080497,3,30,20,2,FALSE
3080602,15,326,22,10,FALSE
3080788,3,8,7,3,FALSE
3081095,2,29,3,1,FALSE
3081169,36,13898,15,7,TRUE
3081268,4,32,2,3,FALSE
3081278,3,90,2,2,FALSE
3081291,4,128,6,0,FALSE
3081350,4,26,2,1,FALSE
3081352,6,145,9,14,FALSE
3081416,7,70,4,2,FALSE
3081462,4,179,7,4,FALSE
3081591,14,546,6,4,FALSE
3081652,9,84,13,0,FALSE
3081666,3,440,2,0,FALSE
3081708,5,34,10,5,FALSE
3081904,5,156,5,0,FALSE
3082206,26,3313,64,89,FALSE
3082209,3,126,3,2,FALSE
3082651,3,10,2,0,TRUE
3082755,4,233,5,3,FALSE
3082884,5,57,8,0,FALSE
3082887,1,3,2,0,FALSE
3082970,2,8,6,8,FALSE
3083181,3,14,5,0,FALSE
3083347,5,15,4,0,FALSE
3083350,5,68,4,2,FALSE
3083438,7,82,2,10,FALSE
3083654,3,103,3,0,FALSE
3083731,9,26,9,1,FALSE
3083858,4,80,2,1,FALSE
3083870,4,450,4,0,TRUE
3083891,2,30,2,0,FALSE
3084227,9,165,8,0,FALSE
3084456,1,1,1,1,TRUE
3084508,3,73,4,0,TRUE
3084514,4,35,9,2,FALSE
3085008,9,549,2,2,FALSE
3085184,4,306,4,8,FALSE
3085226,3,62,6,0,FALSE
3085308,4,552,13,22,FALSE
3085347,6,90,8,5,FALSE
3085424,3,254,4,1,FALSE
3085468,5,130,1,1,FALSE
3085549,4,264,1,0,FALSE
3085750,9,235,2,0,FALSE
3085755,4,1196,1,2,FALSE
3085807,5,113,3,2,FALSE
3085817,105,101830,14,8,TRUE
3085871,2,19,28,16,FALSE
3086528,3,258,3,3,FALSE
3086530,8,70,6,1,FALSE
3086536,6,131,9,1,FALSE
3086560,5,511,3,0,FALSE
3086749,7,64,4,10,FALSE
3086767,15,1122,16,1,FALSE
3086945,3,64,1,0,FALSE
3087029,7,257,4,8,FALSE
3087464,4,208,2,3,TRUE
3088609,7,3378,4,2,TRUE
3088660,3,47,0,7,TRUE
3089459,2,38,2,1,FALSE
3089642,2,126,0,2,FALSE
3089867,3,116,0,0,TRUE
3089946,4,53,5,2,FALSE
3089996,3,63,0,0,FALSE
3090101,5,824,4,0,FALSE
3090603,47,2679,51,62,TRUE
3091015,3,32,3,17,FALSE
3091632,6,226,4,6,FALSE
3091638,3,87,2,5,FALSE
3091671,23,1214,69,101,FALSE
3092468,7,629,11,82,FALSE
3092892,3,160,4,0,FALSE
3093141,6,211,7,8,FALSE
3094550,4,30,2,0,FALSE
3095029,11,330,10,32,TRUE
3095306,5,236,2,7,FALSE
3095602,4,956,0,0,TRUE
3096086,3,31,2,0,FALSE
3096740,4,178,4,9,FALSE
3096756,10,705,10,12,FALSE
3097019,4,85,9,20,FALSE
3097152,10,294,18,28,FALSE
3097405,4,304,2,2,FALSE
3097743,5,188,8,3,FALSE
3098234,2,80,0,2,FALSE
3098446,5,82,5,9,FALSE
3098470,4,12,3,8,TRUE
3098710,195,33582,166,109,TRUE
3099362,10,125,10,2,FALSE
3099364,5,484,2,0,TRUE
3100702,4,36,8,14,FALSE
3100848,44,1863,42,17,FALSE
3100904,9,239,22,88,FALSE
3101207,4,50,3,6,FALSE
3102876,3,80,1,0,TRUE
3103404,3,58,1,0,FALSE
3103807,7,67,6,19,FALSE
3103864,6,389,3,0,TRUE
3103913,4,34,2,2,FALSE
3104113,3,216,2,37,FALSE
3104278,3,41,3,5,FALSE
3104349,2,52,1,0,FALSE
3104444,3,29,17,31,FALSE
3104510,4,389,0,5,TRUE
3105283,60,3790,33,26,TRUE
3105440,5,60,1,3,FALSE
3105510,2,200,0,1,FALSE
3105612,3,405,0,0,FALSE
3105682,22,16151,8,10,TRUE
3106195,7,96,8,1,FALSE
3106402,3,47,5,4,FALSE
3106776,6,88,7,20,FALSE
3107008,7,330,0,0,TRUE
3107818,3,33,2,0,FALSE
3108059,3,488,3,6,FALSE
3108362,4,738,4,83,FALSE
3108420,8,639,18,39,FALSE
3108609,3,163,8,15,FALSE
3110140,6,4960,5,0,FALSE
3110383,9,1267,12,8,FALSE
3110550,3,53,1,0,TRUE
3110649,29,1170,25,0,FALSE
3110875,4,76,2,1,FALSE
3111449,12,10099,2,4,TRUE
3111763,9,2013,5,33,FALSE
3111851,5,1056,2,4,FALSE
3112125,2,320,0,0,FALSE
3113138,3,428,3,2,FALSE
3114066,17,880,16,69,FALSE
3114152,6,155,7,0,FALSE
3114365,5,152,2,4,FALSE
3115572,8,979,3,1,FALSE
3115870,3,70,1,4,FALSE
3116101,3,14,2,18,FALSE
3116419,3,16,3,0,FALSE
3117741,3,80,4,36,FALSE
3118149,3,295,0,1,FALSE
3118415,5,85,7,18,FALSE
3118469,4,623,2,13,FALSE
3118706,3,92,26,83,FALSE
3118866,5,90,21,35,TRUE
3119010,15,958,12,7,FALSE
3119446,4,89,1,4,FALSE
3119899,5,98,95,103,FALSE
3121078,3,151,3,3,FALSE
3121088,14,436,28,100,FALSE
3121099,6,308,2,0,FALSE
3122752,8,383,17,15,FALSE
3122755,6,130,12,84,FALSE
3122884,4,184,1,0,TRUE
3123174,13,484,11,102,FALSE
3123478,10,4242,19,20,FALSE
3123957,8,258,4,15,FALSE
3124300,15,553,21,38,FALSE
3124463,20,1277,16,58,FALSE
3124734,3,143,2,5,FALSE
3124799,4,55,4,83,TRUE
3125114,3,79,5,1,TRUE
3125126,6,324,2,4,FALSE
3125144,4,73,3,0,FALSE
3126149,3,256,4,14,FALSE
3126951,4,14,8,20,FALSE
3127293,7,733,14,100,FALSE
3127566,17,331,18,8,FALSE
3127873,8,1876,7,0,FALSE
3127968,3,304,2,2,FALSE
3128083,94,10105,126,5,TRUE
3128813,3,60,3,3,FALSE
3128948,8,45,38,101,TRUE
3128982,3,26,6,6,FALSE
3129335,19,19935,2,4,TRUE
3129620,6,253,5,4,FALSE
3129878,10,173,1,5,TRUE
3130594,5,153,10,19,FALSE
3130743,4,311,16,14,FALSE
3131505,4,84,2,5,TRUE
3131653,4,30,6,10,FALSE
3131774,3,43,3,2,TRUE
3131776,2,56,2,1,FALSE
3131846,13,846,16,10,FALSE
3131950,4,260,4,1,FALSE
3132557,8,420,4,48,FALSE
3132613,92,29440,100,99,TRUE
3132616,19,2240,35,90,FALSE
3133986,3,114,1,1,TRUE
3134218,4,124,3,14,FALSE
3135366,6,724,2,9,FALSE
3135545,31,1389,61,100,TRUE
3135586,3,116,7,31,FALSE
3137064,6,118,13,88,TRUE
3137484,13,217,2,3,TRUE
3137518,7,52,12,60,FALSE
3137733,10,384,13,0,FALSE
3138049,3,66,2,2,FALSE
3138652,3,325,4,73,FALSE
3138713,3,41,0,5,FALSE
3139158,6,244,7,1,FALSE
3139656,3,38,2,34,FALSE
3140649,8,2589,10,1,TRUE
3140794,6,36,7,5,FALSE
3140962,8,133,15,49,FALSE
3141054,6,256,4,1,TRUE
3141847,3,208,6,10,FALSE
3141937,5,139,3,1,FALSE
3142222,119,15419,22,9,TRUE
3142249,7,456,21,23,FALSE
3142518,3,241,2,0,FALSE
3143000,121,41748,120,58,TRUE
3143235,4,119,10,7,FALSE
3143949,5,80,0,0,TRUE
3144351,8,550,4,1,FALSE
3144506,3,30,1,20,FALSE
3145694,24,1177,22,27,TRUE
3146330,5,186,0,5,FALSE
3146531,7,1142,16,11,FALSE
3146637,11,245,12,59,FALSE
3146878,13,598,20,60,FALSE
3147070,2,142,1,0,FALSE
3147334,5,179,3,8,TRUE
3148355,5,194,4,0,FALSE
3148652,6,210,3,13,TRUE
3148841,3,531,2,5,FALSE
3148946,18,291,11,9,TRUE
3149060,10,463,4,14,FALSE
3149239,2,62,1,1,FALSE
3149598,6,86,9,18,FALSE
3150723,89,8940,10,3,TRUE
3150749,3,213,1,0,FALSE
3150763,6,596,2,0,FALSE
3150904,4,378,0,2,FALSE
3150954,11,140,67,72,FALSE
3151014,9,3483,12,32,FALSE
3151223,15,171,12,5,TRUE
3151779,10,574,27,93,FALSE
3152152,2,314,0,0,FALSE
3152696,6,356,4,4,FALSE
3152718,4,124,4,8,FALSE
3153131,3,101,2,3,FALSE
3153160,5,47,3,11,FALSE
3153166,3,51,2,9,FALSE
3153212,4,74,2,3,FALSE
3153399,14,3294,18,78,FALSE
3154205,3,102,0,5,FALSE
3154250,4,34,2,2,FALSE
3154954,4,64,0,1,FALSE
3155629,26,1863,21,21,TRUE
3155733,6,183,10,30,FALSE
3156156,3,18,1,1,FALSE
3156180,5,93,4,84,FALSE
3156358,7,166,4,3,TRUE
3156839,13,1116,10,0,FALSE
3157352,5,77,18,31,FALSE
3158369,3,269,2,1,FALSE
3159612,5,46,12,64,FALSE
3159680,24,1170,40,50,TRUE
3160808,5,44,9,1,FALSE
3160835,6,62,18,16,FALSE
3161184,13,284,76,63,FALSE
3161558,5,66,7,49,FALSE
3162164,6,161,13,15,FALSE
3162650,12,3260,1,0,TRUE
3162850,3,26,1,6,FALSE
3163042,6,256,5,3,FALSE
3163459,3,180,4,1,FALSE
3163512,7,767,5,3,FALSE
3163990,5,353,9,4,FALSE
3164590,3,93,3,10,TRUE
3165028,7,234,5,2,FALSE
3165719,5,49,2,2,FALSE
3165832,17,203,12,86,FALSE
3165877,19,344,16,26,TRUE
3165882,6,44,9,1,FALSE
3165939,8,158,8,1,FALSE
3166054,5,75,0,1,FALSE
3166244,2,2250,2,0,FALSE
3166256,19,538,18,87,TRUE
3166300,4,200,5,18,FALSE
3166450,8,134,10,26,TRUE
3166457,4,25,18,15,FALSE
3166476,4,219,2,0,TRUE
3166487,5,147,4,3,FALSE
3166521,6,99,6,12,FALSE
3167108,5,194,3,0,FALSE
3167116,6,110,7,1,TRUE
3167182,18,1629,22,40,FALSE
3167188,4,176,21,94,FALSE
3167368,3,32,1,76,FALSE
3167677,5,138,3,13,FALSE
3167846,5,698,1,0,TRUE
3167931,10,459,14,100,FALSE
3168036,6,66,2,3,TRUE
3168288,3,174,1,0,FALSE
3168461,3,18,1,2,FALSE
3168650,4,18,0,0,TRUE
3168803,4,54,5,8,FALSE
3168931,8,166,6,18,FALSE
3169054,25,1274,115,137,TRUE
3169116,6,260,7,3,FALSE
3169288,6,425,0,0,TRUE
3169314,4,131,4,0,FALSE
3169442,3,26,2,0,FALSE
3169575,14,726,4,3,TRUE
3169664,14,15921,6,5,FALSE
3169731,28,1536,10,81,TRUE
3169844,4,26,1,0,TRUE
3170001,5,61,0,0,TRUE
3170148,4,64,0,1,FALSE
3170292,3,66,1,5,TRUE
3170603,3,24,1,0,FALSE
3170621,5,57,17,43,FALSE
3170720,2,52,2,0,FALSE
3170894,15,356,12,9,TRUE
3170906,39,44868,18,7,TRUE
3171364,8,84,8,13,FALSE
3171874,2,104,1,7,FALSE
3171889,3,69,4,3,FALSE
3172120,4,19,4,24,FALSE
3172124,3,93,1,1,FALSE
3172162,4,32,1,0,FALSE
3172175,3,53,2,14,FALSE
3172325,4,98,7,77,FALSE
3172622,3,66,1,1,FALSE
3172651,3,100,1,0,FALSE
3172655,4,394,4,13,FALSE
3172677,4,1206,1,1,FALSE
3173187,7,147,5,15,FALSE
3173203,10,422,0,5,FALSE
3173463,7,501,5,6,FALSE
3173464,2,72,0,0,FALSE
3173546,4,211,2,9,TRUE
3173649,3,44,0,0,FALSE
3174122,5,348,1,1,FALSE
3174264,2,110,0,0,FALSE
3175910,5,60,7,0,FALSE
3175941,3,87,1,3,FALSE
3176011,3,98,6,15,TRUE
3176312,6,220,2,2,FALSE
3176736,4,61,2,1,FALSE
3177176,6,584,7,17,FALSE
3177222,12,521,12,19,FALSE
3177460,7,71,4,14,FALSE
3177519,3,78,4,10,FALSE
3177601,23,399,26,61,FALSE
3177642,9,1057,19,49,FALSE
3177674,5,25,2,0,FALSE
3177708,11,190,13,74,FALSE
3177734,3,21,0,0,FALSE
3177867,8,240,2,13,TRUE
3178006,3,180,2,3,FALSE
3178042,3,32,4,84,FALSE
3178146,10,4457,3,5,FALSE
3178148,8,2995,4,9,FALSE
3178160,3,64,2,1,FALSE
3178403,6,94,7,3,FALSE
3178603,24,2144,21,57,TRUE
3178903,3,36,1,1,FALSE
3178978,5,126,3,30,FALSE
